id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_index,cons_conf_index,lending_rate3m,nr_employed,subscribe
614,36,admin.,married,high.school,unknown,yes,no,cellular,jul,mon,208,2,1019,0,nonexistent,1.4,92.88,-41.16,4.83,5207.18,no
615,52,blue-collar,divorced,basic.4y,no,no,no,cellular,may,fri,265,1,965,0,nonexistent,-1.8,94.1,-47.21,1.33,5241.87,no
616,56,technician,married,basic.6y,no,yes,no,telephone,may,tue,2019,1,260,5,nonexistent,1.1,97.25,-42.08,2.01,4890.42,no
617,38,technician,married,professional.course,no,yes,no,cellular,aug,fri,87,7,972,0,nonexistent,1.4,94.65,-35.73,4.71,5201.95,no
618,37,technician,single,professional.course,no,no,no,cellular,aug,wed,4653,0,644,3,success,1.4,96.64,-44.83,4.82,5165.95,no
619,44,blue-collar,married,professional.course,no,yes,yes,cellular,jun,thu,1682,1,1017,0,nonexistent,-1.7,90.66,-40.71,0.75,4936.69,yes
620,46,admin.,divorced,university.degree,no,yes,no,cellular,apr,wed,203,5,985,1,failure,-1.8,92.14,-49.36,1.36,4874.73,no
621,28,unemployed,single,university.degree,no,yes,yes,cellular,jul,wed,3502,3,295,0,nonexistent,1.4,93.73,-38.06,1.4,5353.21,no
622,38,housemaid,divorced,illiterate,yes,unknown,unknown,telephone,nov,thu,297,42,1034,0,nonexistent,-2.9,90.81,-30.89,0.91,5081.27,yes
623,34,self-employed,married,basic.9y,no,yes,no,cellular,aug,fri,248,4,517,1,nonexistent,1.4,93.96,-29.92,2.95,5082.29,no
624,43,entrepreneur,married,basic.6y,no,no,no,telephone,sep,fri,1868,29,828,0,failure,1.4,98.86,-33.58,1.55,5018.36,no
625,33,management,married,university.degree,no,no,no,cellular,may,wed,1194,2,660,3,nonexistent,-1.8,98.6,-36.32,3.81,5325.72,no
626,29,technician,single,professional.course,no,no,no,telephone,jul,tue,222,3,222,3,failure,1.4,90.26,-26.63,0.95,4956.5,no
627,37,self-employed,married,basic.4y,unknown,no,no,cellular,nov,wed,3894,1,734,5,failure,-0.1,92.72,-52.29,5.06,5054.93,no
628,40,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,tue,522,1,982,0,nonexistent,1.1,97.37,-36.58,4.93,5061.22,no
629,32,technician,married,professional.course,no,unknown,unknown,telephone,may,wed,149,3,1026,0,nonexistent,1.1,98.59,-37.81,4.78,5253.29,no
630,43,management,married,high.school,no,no,yes,telephone,jul,fri,163,1,1040,0,nonexistent,1.4,91.75,-44.06,5.08,5186.27,no
631,44,entrepreneur,married,basic.9y,no,no,no,cellular,aug,fri,163,0,975,0,nonexistent,1.4,89.14,-34.94,5.06,5081.71,no
632,45,admin.,single,university.degree,no,no,no,cellular,apr,mon,4490,1,647,4,nonexistent,-1.8,95.85,-31.71,2.7,5020.65,no
633,47,admin.,married,high.school,unknown,no,no,cellular,nov,mon,1735,2,704,2,failure,-0.1,92.61,-41.87,1.2,4851.13,no
634,35,blue-collar,married,basic.4y,no,no,no,cellular,jul,thu,690,0,91,5,failure,1.4,96.18,-41.34,4.83,4766.2,no
635,32,admin.,single,university.degree,no,no,no,cellular,aug,wed,136,1,976,0,nonexistent,1.4,89.61,-34.69,5.05,5301.29,no
636,25,admin.,single,high.school,no,unknown,unknown,telephone,jun,thu,88,3,974,0,nonexistent,1.4,95.88,-40.71,4.89,5421.53,no
637,36,management,married,basic.6y,unknown,yes,no,telephone,jul,fri,5015,1,159,0,nonexistent,1.4,97.31,-43.78,1.18,5288.57,no
638,21,student,single,university.degree,no,yes,no,cellular,dec,fri,389,3,6,1,success,-3,91.6,-32.8,0.69,4822.55,yes
639,49,blue-collar,married,basic.6y,no,yes,no,cellular,aug,thu,48,0,1005,0,nonexistent,1.4,94.84,-36.28,5.19,5421.53,no
640,47,services,divorced,high.school,no,yes,no,cellular,jul,tue,2609,1,207,3,nonexistent,1.4,90.24,-40.61,2.37,4870.07,no
641,28,technician,single,professional.course,no,yes,no,cellular,aug,wed,222,4,1044,0,nonexistent,1.4,96.06,-34.29,5,5369.25,no
642,37,management,married,university.degree,no,yes,no,telephone,aug,wed,294,1,1042,0,nonexistent,1.4,91.48,-36.35,5.08,5311.74,yes
643,58,unemployed,divorced,basic.4y,no,yes,no,cellular,mar,wed,3680,1,240,6,success,-1.8,89.58,-43.93,3.15,4970.45,yes
644,81,retired,divorced,basic.6y,no,no,no,cellular,oct,fri,632,2,959,2,failure,-3.4,96.4,-26.71,0.73,4801.74,no
645,49,services,married,basic.6y,no,no,yes,cellular,jul,mon,166,1,1016,0,nonexistent,1.4,94.29,-44.49,5.08,5217.64,no
646,19,student,single,basic.9y,no,yes,no,cellular,sep,wed,2149,2,68,3,nonexistent,-3.4,90.36,-34.19,1.27,5233.16,no
647,34,services,divorced,high.school,no,yes,no,cellular,jul,tue,302,2,1036,0,nonexistent,1.4,95.89,-44.62,5.19,5228.1,no
648,26,student,unknown,basic.4y,no,yes,no,telephone,sep,fri,1749,42,772,1,success,1.4,89.5,-37.97,2.39,4786.36,no
649,30,management,single,university.degree,no,yes,no,cellular,jul,mon,320,0,960,0,nonexistent,1.4,96.35,-42.91,4.85,5296.06,no
650,29,student,single,high.school,no,no,no,cellular,mar,fri,260,5,9,2,failure,-1.8,93.12,-47.5,1.68,5297.96,yes
651,48,admin.,married,university.degree,no,yes,yes,cellular,dec,mon,69,5,978,0,nonexistent,-3,90.58,-34.45,0.69,5058.66,no
652,65,admin.,unknown,high.school,unknown,yes,yes,telephone,mar,wed,102,9,1008,0,nonexistent,1.4,91.44,-39.91,5.02,5254.24,yes
653,33,management,married,university.degree,no,no,no,telephone,may,mon,366,1,1046,0,nonexistent,1.1,89.48,-35.34,4.79,5248.1,no
654,43,housemaid,married,unknown,unknown,yes,no,telephone,jun,mon,1053,3,791,2,nonexistent,1.4,94.26,-43.11,1.92,5244,no
655,54,admin.,married,high.school,no,yes,no,cellular,aug,mon,3534,1,979,3,success,1.4,89.1,-41.78,0.99,4910.38,no
656,56,management,married,professional.course,unknown,yes,yes,telephone,jun,thu,356,2,996,0,nonexistent,1.4,92.38,-40.25,4.99,4971.92,no
657,66,admin.,married,basic.4y,yes,yes,yes,cellular,jul,thu,81,32,966,0,nonexistent,1.1,97.75,-35.38,4.9,5377.87,yes
658,28,services,single,high.school,unknown,yes,no,cellular,apr,fri,4705,0,262,2,nonexistent,-1.8,88.62,-42.41,3.88,5443.91,no
659,36,technician,single,professional.course,no,yes,no,cellular,nov,wed,221,1,6,4,success,-1.1,92.11,-49.37,1,5201.85,yes
660,22,student,single,basic.6y,no,no,no,cellular,jun,fri,270,0,13,1,success,-1.7,90.66,-39.12,0.76,4756.99,yes
661,23,admin.,single,university.degree,no,yes,no,cellular,apr,wed,603,0,983,0,nonexistent,-1.8,97.26,-46.91,1.37,5099.1,yes
662,50,housemaid,married,basic.4y,no,yes,no,telephone,jul,thu,172,4,981,0,nonexistent,1.4,97.11,-44.57,5.09,5395.39,no
663,52,admin.,divorced,high.school,no,yes,yes,cellular,may,mon,105,0,965,1,failure,-1.8,96.51,-47.67,1.24,5155.19,no
664,36,blue-collar,married,basic.6y,unknown,no,no,telephone,jun,wed,4056,0,700,5,failure,1.4,98.28,-43.46,2.33,5159.44,no
665,39,blue-collar,married,basic.9y,no,yes,no,cellular,apr,tue,4152,0,775,3,failure,-1.8,90.68,-40.1,1.69,5133.98,no
666,34,admin.,single,university.degree,no,no,no,cellular,mar,tue,329,2,968,0,nonexistent,-1.8,93.3,-50.9,1.56,5236.77,yes
667,51,technician,married,professional.course,no,no,no,telephone,may,fri,185,0,520,5,failure,1.1,88.59,-35.3,4.17,4973.66,no
668,43,management,married,university.degree,no,yes,no,telephone,jun,tue,135,6,1023,0,nonexistent,1.4,91.34,-39.7,5.06,5144.45,no
669,35,technician,single,professional.course,no,yes,yes,cellular,aug,tue,633,3,599,3,nonexistent,1.4,97.06,-37.96,1.42,5191.15,no
670,29,services,single,basic.4y,no,yes,no,telephone,may,thu,2753,2,737,5,failure,1.1,87.84,-33.11,3.83,5228.9,no
671,56,management,divorced,university.degree,no,yes,no,telephone,may,tue,60,2,1008,0,nonexistent,1.1,98.41,-35.99,4.68,5035.26,no
672,35,technician,married,university.degree,no,no,yes,cellular,may,mon,281,1,1046,1,failure,-1.8,96.7,-45.55,1.32,4966.52,yes
673,45,unemployed,married,high.school,no,no,no,cellular,sep,wed,2939,3,846,3,success,-1.1,96.5,-31.06,2.39,5223.24,no
674,26,admin.,married,university.degree,no,no,no,cellular,aug,tue,92,4,1048,0,nonexistent,1.4,95.59,-37.76,4.73,5468.59,no
675,33,technician,single,professional.course,unknown,unknown,yes,telephone,may,tue,3771,37,756,4,failure,-1.8,93.2,-44.57,4,5089.89,yes
676,61,management,married,university.degree,unknown,yes,no,cellular,aug,tue,3421,13,886,2,failure,1.4,95.77,-44.93,1.06,4913.82,no
677,34,admin.,single,high.school,no,yes,no,cellular,may,tue,134,1,1013,0,nonexistent,-1.8,89.73,-46.2,1.23,5022.61,no
678,30,housemaid,single,high.school,no,yes,no,telephone,may,wed,177,3,992,0,nonexistent,1.1,90.51,-35.41,4.89,5351.92,no
679,69,housemaid,married,illiterate,unknown,unknown,no,cellular,sep,fri,91,14,977,0,nonexistent,1.1,97,-36.9,4.65,5258.48,yes
680,38,services,married,high.school,unknown,yes,yes,telephone,may,thu,71,3,1001,0,nonexistent,1.1,95.49,-37.2,4.83,5357.11,no
681,32,blue-collar,married,basic.4y,unknown,no,no,cellular,jul,wed,97,2,992,0,nonexistent,1.4,89.97,-42.4,4.77,5154.9,no
682,35,admin.,single,high.school,no,yes,yes,cellular,may,thu,3301,1,843,5,success,-1.8,95.36,-49.06,3.08,5010.56,no
683,30,entrepreneur,married,basic.6y,no,yes,no,telephone,may,tue,254,4,1038,0,nonexistent,1.1,93.24,-37.3,4.88,5294.82,no
684,42,blue-collar,married,basic.6y,unknown,no,no,cellular,jul,thu,173,0,1034,0,nonexistent,1.4,95.13,-42.35,4.87,4977.15,no
685,50,management,married,basic.9y,no,yes,no,cellular,jul,wed,295,3,793,3,success,1.4,88.79,-41.59,4.71,5078.37,no
686,39,self-employed,married,illiterate,yes,no,yes,cellular,jun,fri,149,3,1029,0,nonexistent,1.1,91.83,-36.98,4.65,5274.05,no
687,58,services,married,high.school,unknown,no,no,cellular,aug,wed,1918,0,507,4,failure,1.4,99.06,-46.55,3.17,5173.9,no
688,33,blue-collar,married,basic.6y,no,no,no,cellular,apr,fri,465,3,418,1,nonexistent,-1.8,92.84,-29.79,3.8,4981.06,no
689,40,unemployed,married,university.degree,unknown,no,no,telephone,jun,tue,2475,2,631,3,nonexistent,1.4,89.78,-37.05,3.42,5062.57,no
690,31,student,single,university.degree,no,yes,no,cellular,jun,mon,191,2,1034,1,failure,-2.9,96.77,-38.92,1.3,4883.3,no
691,50,services,divorced,high.school,unknown,yes,no,cellular,may,thu,292,0,998,1,failure,-1.8,97.53,-47.63,1.31,5282.66,no
692,37,blue-collar,married,unknown,no,yes,yes,cellular,apr,thu,89,0,1027,1,failure,-1.8,93.26,-45.26,1.41,5124.59,no
693,48,blue-collar,married,basic.9y,no,no,no,cellular,nov,fri,278,5,964,0,nonexistent,-0.1,90.77,-41.7,3.91,5045.12,no
694,26,blue-collar,single,university.degree,no,yes,no,cellular,apr,thu,242,1,968,0,nonexistent,-1.8,88.6,-46.34,1.33,5292.86,yes
695,40,admin.,married,high.school,no,unknown,unknown,telephone,jun,tue,42,5,1023,0,nonexistent,1.4,94.93,-40.16,5.14,5186.27,no
696,38,technician,married,professional.course,no,yes,no,telephone,jun,fri,4003,4,378,0,nonexistent,1.4,92.26,-37.83,1.79,4976.66,no
697,57,admin.,married,university.degree,no,yes,no,cellular,nov,fri,21,7,959,0,nonexistent,-0.1,97.39,-43.76,3.83,5128.25,no
698,30,services,single,high.school,no,yes,no,cellular,may,wed,55,1,1002,1,failure,-1.8,95.77,-46.33,1.33,4915.53,no
699,37,blue-collar,married,basic.9y,no,yes,no,cellular,jul,fri,1464,2,163,6,success,1.4,92.98,-46.09,2.82,5018.16,yes
700,24,student,single,basic.9y,no,yes,no,cellular,apr,tue,2883,1,199,6,success,-1.8,95.81,-38.75,3.29,4968.42,no
701,58,retired,single,professional.course,no,yes,no,telephone,may,mon,195,0,954,0,nonexistent,1.1,89.29,-35.45,4.66,5248.1,no
702,37,blue-collar,married,basic.9y,no,no,no,cellular,may,tue,1513,3,310,5,success,-1.8,92.02,-38.45,3.33,5232.17,no
703,37,services,married,high.school,no,no,no,cellular,aug,tue,4209,6,846,6,success,1.4,90.38,-35.14,4.75,4770.22,no
704,42,management,married,basic.4y,no,yes,no,telephone,may,tue,214,0,991,0,nonexistent,1.1,96.24,-35.74,4.68,5346.73,no
705,48,entrepreneur,divorced,basic.9y,no,no,no,cellular,nov,thu,1189,1,357,1,success,-0.1,94.12,-32.52,2.51,5055.6,no
706,30,blue-collar,married,basic.6y,no,no,yes,cellular,may,thu,2743,5,864,4,failure,-1.8,89.02,-41.04,1.24,4928.41,no
707,38,technician,married,professional.course,no,yes,no,cellular,aug,thu,2414,1,773,4,nonexistent,1.4,92.75,-38.4,2.94,5199.75,no
708,48,blue-collar,married,basic.4y,unknown,no,no,cellular,aug,thu,858,0,898,0,nonexistent,1.4,90.51,-36.09,1.26,5359.91,no
709,50,blue-collar,married,basic.4y,no,yes,yes,telephone,may,mon,130,2,967,0,nonexistent,1.1,93.24,-38.07,4.76,5081.98,no
710,32,admin.,single,university.degree,no,no,no,cellular,may,wed,177,2,1004,0,nonexistent,-1.8,95.49,-46.1,1.31,4879.83,no
711,59,technician,divorced,basic.9y,no,no,no,cellular,nov,thu,1662,1,341,3,nonexistent,-0.1,91.35,-38.56,2.22,5128.55,no
712,34,admin.,single,high.school,no,no,no,cellular,nov,mon,290,1,1048,1,failure,-0.1,93.94,-39.9,4.05,5039.92,no
713,36,housemaid,married,unknown,unknown,yes,no,cellular,jul,mon,217,2,991,0,nonexistent,1.4,97.11,-41.67,4.82,5384.94,no
714,36,blue-collar,married,professional.course,no,yes,no,cellular,nov,mon,340,1,985,0,nonexistent,-0.1,92.92,-42.88,4.06,5081.49,no
715,45,blue-collar,married,basic.9y,unknown,no,no,telephone,may,fri,3738,0,750,3,success,1.1,95.8,-34.56,2.16,5266.07,no
716,52,admin.,divorced,basic.9y,no,no,yes,cellular,may,fri,3939,0,646,5,nonexistent,-1.8,95.74,-49.14,1.69,5173.9,no
717,48,management,married,unknown,no,yes,no,cellular,nov,wed,246,1,975,1,failure,-0.1,92.82,-41.49,4.01,5112.66,no
718,54,retired,married,high.school,unknown,no,no,telephone,may,fri,4845,3,394,6,nonexistent,1.1,89.72,-30.3,1.51,5364.71,no
719,55,blue-collar,divorced,unknown,no,no,no,cellular,jul,mon,42,3,983,0,nonexistent,1.4,90.63,-43.04,4.85,5118.3,no
720,25,self-employed,single,university.degree,no,no,no,telephone,jun,mon,2391,7,74,5,failure,1.4,96.85,-46.46,4.62,5054.24,no
721,59,technician,married,university.degree,no,no,no,telephone,jul,thu,79,0,954,0,nonexistent,1.4,92.22,-43.93,5.16,5458.13,no
722,33,management,divorced,university.degree,no,no,no,cellular,nov,wed,1060,0,408,1,failure,-0.1,95.68,-32.39,2.34,4795.18,no
723,31,admin.,married,high.school,no,no,no,cellular,jul,tue,314,3,102,0,nonexistent,1.4,92.19,-42.62,4.49,4931.29,no
724,47,blue-collar,divorced,basic.9y,no,no,no,cellular,may,thu,15,8,6,2,failure,-1.8,90.57,-45.46,1.24,5053.2,no
725,44,technician,married,professional.course,no,yes,no,telephone,jul,thu,3658,0,487,5,success,1.4,94.63,-45.4,3.74,5357.25,no
726,50,technician,married,professional.course,no,yes,no,cellular,jul,fri,2907,1,494,0,nonexistent,1.4,95.66,-35.06,2.71,4954.43,no
727,61,retired,married,basic.4y,unknown,no,no,cellular,aug,tue,323,2,986,0,nonexistent,1.4,90.26,-37.07,5.08,5306.52,no
728,51,technician,married,professional.course,no,no,no,cellular,aug,wed,121,3,975,0,nonexistent,1.4,94.09,-35.99,5.04,4987.6,no
729,35,management,married,university.degree,no,yes,no,cellular,nov,wed,160,4,965,0,nonexistent,-0.1,91.24,-41.37,4.16,5341.28,no
730,40,services,married,high.school,no,yes,yes,telephone,jul,mon,115,8,954,0,nonexistent,1.4,94.01,-41.46,4.86,5400.62,no
731,29,admin.,single,high.school,no,no,yes,cellular,jul,mon,786,3,161,6,failure,1.4,95.08,-52.28,1.86,5208.4,no
732,34,admin.,married,university.degree,no,yes,no,cellular,may,fri,358,3,981,0,nonexistent,-1.8,89.08,-46.24,1.25,5262.27,no
733,29,admin.,married,university.degree,no,no,no,cellular,aug,thu,374,0,1002,0,nonexistent,1.4,96.15,-34.29,5.19,5029.43,no
734,31,services,married,high.school,no,no,no,cellular,nov,wed,2611,1,521,5,success,-0.1,96.61,-33.38,4.82,5061.86,no
735,42,entrepreneur,unknown,basic.4y,yes,no,no,telephone,oct,mon,1875,40,886,0,failure,1.1,96.39,-48.28,3.96,5212.1,no
736,35,technician,married,university.degree,no,no,no,telephone,may,wed,669,1,801,2,failure,1.1,96.59,-27.66,2.63,4819.01,no
737,40,technician,married,professional.course,unknown,no,yes,telephone,jul,thu,3457,2,272,1,failure,1.4,90.67,-34.05,2.67,5055.94,no
738,33,admin.,single,university.degree,no,yes,no,telephone,oct,thu,219,3,950,0,nonexistent,-3.4,93.72,-27.43,0.73,4922.16,yes
739,27,services,single,high.school,no,yes,no,cellular,jul,wed,52,0,1021,0,nonexistent,1.4,92.88,-43.72,5.11,5473.82,no
740,37,technician,divorced,professional.course,unknown,yes,no,cellular,aug,tue,2035,7,521,3,failure,1.4,91.69,-30.4,4.48,5158.81,no
741,81,retired,married,basic.4y,no,no,no,cellular,may,mon,1009,1,129,3,nonexistent,-1.8,91.41,-44.58,3.09,5052.31,yes
742,61,retired,divorced,basic.9y,unknown,no,yes,telephone,may,wed,3235,2,464,2,nonexistent,1.1,98.61,-37.19,4.47,4969.04,no
743,33,services,divorced,high.school,no,yes,no,cellular,nov,wed,4698,1,351,0,success,-0.1,95.58,-32.92,4.01,5374.9,no
744,56,services,married,university.degree,no,yes,no,cellular,oct,mon,163,1,976,0,nonexistent,-1.1,97.15,-49.4,0.95,5033.09,no
745,40,admin.,single,university.degree,unknown,yes,yes,cellular,jul,fri,117,1,951,0,nonexistent,1.4,98.33,-44.36,4.81,5149.67,no
746,40,management,married,university.degree,no,yes,no,cellular,jul,fri,775,0,521,1,nonexistent,-1.7,89.99,-29.13,1.78,5375.47,yes
747,33,admin.,married,university.degree,no,yes,yes,cellular,mar,mon,3854,3,574,4,nonexistent,-1.8,90.28,-28.77,4.22,4786.15,no
748,30,blue-collar,divorced,high.school,no,yes,no,cellular,may,fri,316,1,442,6,success,-1.8,98.22,-27.89,1.97,5268.74,no
749,46,admin.,married,high.school,no,yes,no,telephone,jun,mon,1812,0,908,5,failure,-1.7,90.15,-48.26,4.48,5014.23,no
750,33,admin.,married,high.school,no,yes,no,cellular,may,tue,1644,2,819,0,failure,-1.8,92.3,-48.03,0.94,5046.48,no
751,50,admin.,divorced,university.degree,no,yes,no,cellular,aug,fri,100,0,3,1,success,-2.9,92.01,-31.68,0.84,4954.37,no
752,28,student,single,university.degree,no,yes,yes,telephone,apr,mon,38,1,979,0,nonexistent,-1.8,90.65,-47.85,1.47,5272.46,no
753,40,admin.,married,high.school,no,yes,no,cellular,nov,thu,48,0,1004,0,nonexistent,-0.1,91.98,-42.71,4.21,4936.01,no
754,24,admin.,married,high.school,no,yes,yes,telephone,jun,wed,1497,1,221,5,failure,1.4,93.77,-49.21,3.53,5323.81,no
755,41,admin.,single,high.school,no,no,no,cellular,jul,tue,2396,1,464,0,failure,1.4,94.29,-32.14,3.6,5010.63,no
756,24,admin.,married,high.school,no,yes,no,telephone,may,fri,3,1,1021,0,nonexistent,1.1,93.14,-35.59,4.66,5383.06,no
757,34,management,single,unknown,no,no,no,cellular,jul,tue,2778,4,764,4,success,1.4,96.34,-37.42,2.11,5047.45,no
758,26,student,single,university.degree,no,no,yes,cellular,may,mon,94,2,1024,0,nonexistent,-1.8,92.42,-45.64,1.34,4946.12,no
759,30,housemaid,married,high.school,no,yes,yes,telephone,jun,fri,293,2,956,0,nonexistent,1.4,90.21,-40.21,4.93,5175.81,no
760,38,technician,single,university.degree,no,yes,no,cellular,aug,wed,3922,3,112,3,nonexistent,1.4,92.16,-38.74,4.65,5364.13,no
761,49,unknown,married,basic.4y,unknown,no,no,telephone,may,fri,357,2,1007,0,nonexistent,1.1,91.92,-37.52,5.05,5216.95,no
762,32,blue-collar,single,high.school,no,yes,no,cellular,mar,wed,4747,10,531,5,failure,-1.8,93.55,-28.14,4.54,4865.01,no
763,57,technician,divorced,professional.course,no,no,no,cellular,jul,tue,141,0,966,0,nonexistent,1.4,92.5,-41.41,5.02,5254.24,no
764,39,technician,single,professional.course,no,yes,no,cellular,may,mon,444,1,982,0,nonexistent,-1.8,92.52,-44.9,1.25,5343.85,no
765,48,services,married,high.school,no,no,no,telephone,may,mon,813,1,1019,0,nonexistent,1.1,95.4,-36.76,4.64,5398.64,no
766,30,admin.,single,university.degree,no,yes,no,cellular,sep,fri,115,6,1002,0,nonexistent,-3.4,90.16,-29.97,0.82,5042.58,no
767,53,technician,married,university.degree,no,no,no,cellular,aug,mon,258,0,989,0,nonexistent,1.4,89.23,-36.71,4.87,5128.76,no
768,35,admin.,married,university.degree,no,no,no,cellular,nov,fri,1686,1,929,3,nonexistent,-1.1,91.61,-39.35,0.85,5067.41,no
769,28,services,single,high.school,no,yes,no,cellular,may,mon,217,1,1017,1,failure,-1.8,89.64,-47.07,1.34,5027.71,no
770,29,services,divorced,high.school,no,yes,no,cellular,apr,mon,277,1,999,0,nonexistent,-1.8,91.12,-46.81,1.37,5348.95,no
771,36,technician,married,university.degree,no,yes,no,cellular,nov,thu,2674,0,335,4,success,-0.1,91.71,-49.82,2.79,4989.01,no
772,29,admin.,single,university.degree,no,yes,no,cellular,may,mon,165,3,988,1,failure,-1.8,89.54,-47.53,1.28,4920.63,no
773,53,management,married,university.degree,no,yes,yes,cellular,aug,thu,125,10,978,0,nonexistent,1.4,88.95,-35.63,4.78,5332.66,no
774,45,blue-collar,married,basic.4y,no,unknown,unknown,telephone,may,tue,97,1,985,0,nonexistent,1.1,90.51,-37.3,4.61,5009.31,no
775,27,admin.,single,university.degree,no,yes,no,cellular,apr,tue,286,4,990,0,nonexistent,-1.8,90.84,-47.71,1.4,5058.3,yes
776,49,technician,single,university.degree,no,no,no,telephone,may,mon,8,1,959,0,nonexistent,-1.8,90.68,-41.23,0.68,4848.42,no
777,61,blue-collar,married,basic.4y,no,yes,yes,cellular,aug,fri,4634,3,399,0,failure,-2.9,97.76,-36.69,2.39,4839.13,no
778,56,technician,married,basic.6y,unknown,no,no,telephone,may,thu,23,16,975,0,nonexistent,1.1,97.28,-37.09,4.78,5081.98,no
779,41,blue-collar,divorced,basic.9y,no,no,no,cellular,nov,fri,156,1,1030,0,nonexistent,-0.1,94.5,-39.98,4.12,5289.32,no
780,45,technician,married,professional.course,unknown,no,no,telephone,jul,wed,3808,5,808,6,nonexistent,1.4,94.17,-43.83,4.09,5375.45,no
781,31,admin.,single,high.school,no,no,no,telephone,may,mon,552,0,992,0,nonexistent,1.1,94.08,-35.34,4.7,5149.47,no
